,Customer ID,Cust Since,City,Zip
3167,SCHROM,2013-08-22,SHAWNEE,66226
3168,SCHRR,2003-07-31,OVERLAND PARK,66223
3169,SCHRS,2003-04-04,OVERLAND PARK,66221
3170,SCHRT,2008-10-31,SHAWNEE,66226
3171,SCHRU,2016-11-09,LEAWOOD,66206
3172,SCHUA,2006-11-10,OVERLAND PARK,66221
3173,SCHUJ,2002-04-22,LEAWOOD,66209
3174,SCHUK,2007-03-19,PARKVILLE,64152
3175,SCHUL,2009-07-13,KANSAS CITY,64114
3176,SCHULM,2011-03-18,KANSAS CITY,64154-1701
3177,SCHULS,2015-09-08,OLATHE,66061
3178,SCHUM,2004-05-18,SHAWNEE,66216
3179,SCHUMR,2004-05-19,OLATHE,66061
3180,SCHUP,2004-08-13,OLATHE,66062
3181,SCHUR,2013-08-30,SHAWNEE,66226
3182,SCHUS,2003-06-03,OVERLAND PARK,66210
3183,SCHUST,2009-04-28,KANSAS CITY,64113
3184,SCHUT,2001-07-18,STILWELL,66085
3185,SCHUTT,2007-04-16,PARKVILLE,64152
3186,SCHV,2016-11-09,SHAWNEE,66226
3187,SCHWAJ,2003-11-25,KANSAS CITY,64114
3188,SCHWE,2007-04-24,KANSAS CITY,64145
3189,SCHWEI,2018-08-21,OVERLAND PARK,66223
3190,SCHWIR,2003-11-10,OVERLAND PARK,66221
3191,SCHWK,2005-04-29,OVERLAND PARK,66210
3192,SCIO,2000-04-13,LEAWOOD,66211
3193,SCOPB,2002-06-26,LEAWOOD,66224
3194,SCOTD,2002-12-05,KANSAS CITY,64119
3195,SCOTJ,2015-09-15,SHAWNEE,66226
3196,SCOTS,2004-04-05,LEAWOOD,66207
3197,SCOTT,2008-09-19,OVERLAND PARK,66213
3198,SCOV,2008-06-06,SHAWNEE,66216
3199,SCRUG,2005-10-14,OVERLAND PARK,66212
3200,SEARC,2009-02-20,OVERLAND PARK,66213
3201,SEAT,2017-05-15,OVERLAND PARK,66210
3202,SEBT,2006-04-26,OLATHE,66061
3203,SECO,2014-01-03,KANSAS CITY,64105
3204,SED,2005-06-27,OVERLAND PARK,66221
3205,SEDI,2014-05-12,LEAWOOD,66206
3206,SEEL,2016-11-09,KANSAS CITY,64116
3207,SEGE,2011-09-27,OLATHE,66062
3208,SEIB,2006-01-09,PARKVILLE,64152
3209,SEIT,2012-04-23,OVERLAND PARK,66221
3210,SELFG,2003-09-08,LENEXA,66220
3211,SELL,2002-06-18,OVERLAND PARK,66212
3212,SELLS,2017-05-10,OVERLAND PARK,66223
3213,SERE,2018-07-03,KANSAS CITY,64119
3214,SESSL,2003-11-06,OLATHE,66062
3215,SETG,2001-01-29,BELTON,64012
3216,SEU,2005-06-27,OVERLAND PARK,66221
3217,SEVE,2010-10-13,LENEXA,66220
3218,SEVIL,2008-02-11,KANSAS CITY,64111
3219,SEWEL,2005-06-02,OVERLAND PARK,66212
3220,SEXT,2010-10-12,KANSAS CITY,64111
3221,SHAC,2011-09-28,MISSION HILLS,66208
3222,SHAD,2007-03-29,SMITHVILLE,64089
3223,SHAFJ,2003-04-04,OVERLAND PARK,66221
3224,SHAJ,2018-05-03,OLATHE,66062
3225,SHAK,1998-01-11,OVERLAND PARK,66213
3226,SHAL,2005-10-21,OVERLAND PARK,66207
3227,SHANB,2003-07-17,KANSAS CITY,66109
3228,SHAND,2005-09-02,OVERLAND PARK,66213
3229,SHANJ,2018-02-28,OVERLAND PARK,66213
3230,SHANK,2005-04-11,OVERLAND PARK,66213
3231,SHANP,2005-06-04,SHAWNEE,66218
3232,SHANT,2010-04-29,SHAWNEE,66226
3233,SHAP,2009-03-17,LEAWOOD,66224
3234,SHARB,2015-03-13,SHAWNEE,66216
3235,SHARE,2014-08-05,SHAWNEE,66216
3236,SHARL,2014-10-27,PRAIRIE VILLAGE,66208
3237,SHARP,2003-04-04,OVERLAND PARK,66213
3238,SHARR,2010-08-03,OVERLAND PARK,66213
3239,SHARS,2015-06-18,PRAIRIE VILLAGE,66208
3240,SHART,2005-07-20,OVERLAND PARK,66223
3241,SHAW,2008-10-10,BLUE SPRINGS,64015
3242,SHAWN,2007-07-17,OVERLAND PARK,66221
3243,SHAWS,2011-10-18,LENEXA,66227
3244,SHEAJ,2016-11-09,KANSAS CITY,64113
3245,SHEAS,2004-10-21,RAYTOWN,64133
3246,SHEE,2012-04-27,OVERLAND PARK,66213
3247,SHEL,2010-07-13,OVERLAND PARK,66212
3248,SHELT,2011-10-13,KANSAS CITY,64114
3249,SHEP,2005-05-10,DESOTO,66018
3250,SHER,2000-05-19,OVERLAND PARK,66210
3251,SHERL,2011-11-15,LEAVENWORTH,66048
3252,SHERM,2005-08-09,LEAWOOD,66209
3253,SHERMJ,2006-10-27,OLATHE,66061
3254,SHERR,2016-11-09,PRAIRIE VILLAGE,66208
3255,SHERRL,2017-04-17,OVERLAND PARK,66221
3256,SHERS,2006-05-15,LEAWOOD,66224
3257,SHIBC,2003-01-13,OLATHE,66061
3258,SHID,1998-01-11,OVERLAND PARK,66213
3259,SHIRL,2009-04-17,SHAWNEE,66216
3260,SHIRV,2004-03-22,POULSBO,98370
3261,SHOJ,2020-02-10,Shawnee,66226
3262,SHON,2013-06-19,BONNER SPRINGS,66012
3263,SHOUP,2007-08-07,OVERLAND PARK,66209
3264,SHOW,2005-08-16,KANSAS CITY,64116
3265,SHRI,2011-12-08,Overland Park,66223
3266,SHULTZ,2005-09-21,,
3267,SHULZ,2006-03-28,OVERLAND PARK,66212
3268,SHUP,2006-03-10,OVERLAND PARK,66223
3269,SHUPP,2009-07-30,LEAWOOD,66206
3270,SHUTT,1998-06-12,KANSAS CITY,64113
3271,SIED,2001-08-03,OLATHE,66062
3272,SIGN,1998-03-11,OLATHE,66062
3273,SIKM,2007-07-24,OLATHE,66061
3274,SIKO,2019-04-11,OLATHE,66061
3275,SILJ,1998-08-06,OVERLAND PARK,66213
3276,SIMJ,2004-10-05,OLATHE,66062
3277,SIMK,2005-04-05,STILWELL,66085
3278,SIMM,2003-04-29,OVERLAND PARK,66212
3279,SIMMS,1998-04-23,STILWELL,66085
3280,SIMON,2012-01-05,OVERLAND PARK,66210
3281,SIMOP,2005-03-04,LEE'S SUMMIT,64064
3282,SIMP,2005-06-21,OVERLAND PARK,66212
3283,SIMPC,2019-03-27,SHAWNEE,66226
3284,SIMPJ,2019-07-12,LEAWOOD,66209
3285,SIMPM,2006-10-20,LEE'S SUMMIT,64063
3286,SIMPS,2007-05-24,OLATHE,66062
3287,SIMPSM,2007-10-01,OVERLAND PARK,66213
3288,SINCK,2004-08-26,SHAWNEE,66216
3289,SINGC,2003-04-29,LENEXA,66219
3290,SIPLE,2005-04-18,OVERLAND PARK,66221
3291,SISCR,2003-10-20,PRAIRIE VILLAGE,66207
3292,SISEL,2009-10-02,OVERLAND PARK,66223
3293,SISK,2009-07-30,OVERLAND PARK,66209
3294,SISSK,2005-03-07,LEAWOOD,66224-1143
3295,SISTERS,2010-01-15,KANSAS CITY,66102
3296,SIUR,2010-07-23,OVERLAND PARK,66062
3297,SIZE,2019-06-19,LEAWOOD,66224
3298,SKAV,2005-09-22,SHAWNEE,66216
3299,SKOO,2011-04-28,OTTAWA,66067
3300,SKUB,2014-05-22,OLATHE,66061
3301,SLIB,2011-08-11,LEES SUMMIT,64082
3302,SLINKD,2004-06-01,SHAWNEE,66216
3303,SLOAB,2003-04-15,OVERLAND PARK,66221
3304,SLOAG,2010-07-01,OLATHE,66061
3305,SLOV,2005-06-13,OVERLAND PARK,66212
3306,SLOVL,2019-05-07,LENEXA,66219
3307,SMAD,2016-11-09,OLATHE,66062
3308,SMAL,2013-06-10,OVERLAND PARK,66221
3309,SMALL,2016-11-08,OLATHE,66061
3310,SMART,2005-12-09,LENEXA,66215
3311,SMIA,2008-04-10,BEDMINSTER,07921
3312,SMIAN,2016-11-10,KANSAS CITY,64111
3313,SMID,2007-06-12,KANSAS CITY,64108
3314,SMIJ,2009-03-12,KANSAS CITY,64113
3315,SMIM,1998-09-16,OVERLAND PARK,66223
3316,SMIME,2015-07-30,LEAWOOD,66209
3317,SMIP,2008-11-04,SHAWNEE,66217
3318,SMIR,2007-09-11,SHAWNEE,66226-2249
3319,SMIS,2002-06-20,KANSAS CITY,64153
3320,SMIST,2016-03-17,LAKE QUIViRA,66217
3321,SMIT,2004-07-07,OLATHE,66062
3322,SMIT-BUN,2006-12-15,SHAWNEE,66217
3323,SMITA,2004-09-02,OVERLAND PARK,66212
3324,SMITB,2003-07-25,OVERLAND PARK,66214
3325,SMITBO,2008-07-09,OVERLAND PARK,66214
3326,SMITBR,2003-10-21,OVERLAND PARK,66223
3327,SMITC,2006-06-07,STILLWELL,66085
3328,SMITD,2003-04-25,OLATHE,66062
3329,SMITHA,2015-06-16,LEAWOOD,66209
3330,SMITHD,2006-03-30,OVERLAND PARK,66221
3331,SMITHH,2013-04-24,OVERLAND PARK,66210
3332,SMITHJ,2007-05-29,KANSAS CITY,64113
3333,SMITHJE,2016-11-08,OVERLAND PARK,66210
3334,SMITHJO,2011-04-14,OTTAWA,66067
3335,SMITHM,2005-06-03,OVERLAND PARK,66210
3336,SMITHP,2010-04-29,KANSAS CITY,64152
3337,SMITHS,2009-08-07,LEAWOOD,66206
3338,SMITJ,2003-03-21,LENEXA,66220
3339,SMITJO,2021-11-10,SHAWNEE,66226
3340,SMITK,2005-04-08,LENEXA,66216
3341,SMITM,2002-10-04,STILWELL,66085
3342,SMITP,2020-10-08,Shawnee,66217
3343,SMITS,2009-05-14,OLATHE,66062
3344,SMITT,2006-04-12,SHAWNEE,66216
3345,SMITW,2008-05-16,SHAWNEE,66217
3346,SMOK,2007-03-20,KANSAS CITY,64136
3347,SNOWEXAMPLE,2020-11-20,OVERLAND PARK,
3348,SNOWF,2008-01-02,BELTON,64012
3349,SNOWG,2004-08-09,OVERLAND PARK,66221
3350,SNYB,2000-08-08,OLATHE,66062
3351,SNYC,2010-11-01,PRAIRIE VILLAGE,66207
3352,SNYD,2010-09-08,OVERLAND PARK,66207
3353,SNYG,1999-08-24,MISSION HILLS,66208
3354,SNYJ,2006-07-05,OVERLAND PARK,66210
3355,SOBE,2007-04-02,OVERLAND PARK,66223
3356,SOBEL,2021-01-08,KANSAS CITY,64111
3357,SOBEP,2003-07-17,OVERLAND PARK,66221
3358,SODT,2018-06-04,LEAWOOD,66206
3359,SOET,2014-03-05,LENEXA,66217
3360,SOIL,2005-07-27,KANSAS CITY,66106
3361,SOKO,2012-11-28,OVERLAND PARK,66212
3362,SOLIP,2019-12-23,Kansas City,64108
3363,SOLTZ,2009-06-30,OVERLAND PARK,66209
3364,SOMB,2007-11-02,OVERLAND PARK,66213
3365,SOMNI,2003-11-25,OVERLAND PARK,66207
3366,SONI,2006-04-11,OALTHE,66061
3367,SONIC,2005-01-11,STANLEY,66223
3368,SONIC#2,2005-12-09,SHAWNEE,66227
3369,SONIC#3,2005-12-09,SHAWNEE,66216
3370,SOPJ,2003-01-14,OVERLAND PARK,66221
3371,SOSL,2013-10-09,KANSAS CITY,64113
3372,SOUK,2010-10-13,OVERLAND PARK,66221
3373,SOUTHD,2004-03-11,SHAWNEE,66216
3374,SOUTHE,2007-06-04,SHAWNEE,66216
3375,SOUTHM,2012-04-24,PRAIRIE VILLAGE,66208
3376,SOXM,2012-04-10,PRAIRIE VILLAGE,66208
3377,SOYS,2014-03-21,SHAWNEE,66217
3378,SPAL,2010-10-18,LENEXA,66219
3379,SPAR,2007-03-28,LEAWOOD,66209
3380,SPAUT,2003-04-16,MISSION HILLS,66208
3381,SPAW,2007-05-25,WEATHERBY LAKE,64152
3382,SPEAL,2020-09-28,Overland Park,66221
3383,SPEC,2010-04-26,LEAWOD,66206
3384,SPECH,2015-05-27,LENEXA,66215
3385,SPED,2000-05-01,OVERLAND PARK,66209
3386,SPENC,2004-07-02,OVERLAND PARK,66214
3387,SPEND,2011-07-13,OVERLAND PARK,66221
3388,SPIE,2016-11-09,OVERLAND PARK,66223
3389,SPIZ,2009-05-21,LEAWOOD,66206
3390,SPOON,2005-03-30,SHAWNEE,66226
3391,SPORT,2005-04-18,OVERLAND PARK,66210
3392,SPOTL,2020-10-29,KANSAS CITY,64108
3393,SPOTW,2004-04-28,OVERLAND PARK,66221
3394,SPRA,2010-06-24,KANSAS CITY,66109
3395,SPRI,2006-09-27,KANSAS CITY,66106
3396,SPRK,2002-12-09,OVERLAND PARK,66212
3397,SPUD,1998-01-11,LENEXA,66215
3398,SPX,2007-03-16,KANSAS CITY,64133
3399,SR2,2008-04-30,OVERLAND PARK,66212
3400,STAAB,2003-08-11,OVERLAND PARK,66210
3401,STAAT,2005-12-01,OVERLAND PARK,66221
3402,STAK,2015-07-20,SHAWNEE,66226
3403,STAL,2003-08-12,LEAWOOD,66206
3404,STALJ,2004-04-21,LEAWOOD,66206
3405,STALN,2010-08-31,SHAWNEE,66216
3406,STAN,2003-05-27,OVERLAND PARK,66223-3474
3407,STAND,2018-08-13,OVERLAND PARK,66213
3408,STANJ,2005-04-05,GRANDVIEW,64030
3409,STANK,2007-08-20,EUDORA,66205
3410,STANKE,2012-10-15,LENEXA,66215
3411,STANS,2004-11-11,OLATHE,66062
3412,STANT,2011-03-04,KANSAS CITY,64111
3413,STARF,2004-08-02,OVERLAND PARK,66211
3414,STARM,2003-05-09,OLATHE,66062
3415,STARP,2003-04-25,OVERLAND PARK,66221
3416,STARR,2003-07-24,OVERLAND PARK,66209
3417,STAS,2000-08-17,OVERLAND PARK,66210
3418,STAT,2000-04-27,PARKVILLE,64152
3419,STATE,2005-08-31,TULSA,74146
3420,STATELINE,2008-07-21,LEAWOOD,66208
3421,STAU,2008-09-18,LENEXA,66219
3422,STEA,2013-07-10,,
3423,STEB,2001-06-26,OLATHE,66062
3424,STEIA,2003-04-29,OVERLAND PARK,66210
3425,STEIB,2003-02-19,SHAWNEE,66216
3426,STEIK,2005-06-15,OVERLAND PARK,66221
3427,STEIL,2007-05-07,OVERLAND PARK,66207
3428,STEIN,2005-05-04,OVERLAND PARK,666221-8204
3429,STEIND,2009-04-23,OVERLAND PARK,66213
3430,STEINH,2017-01-05,SHAWNEE,66216
3431,STEINL,2016-11-11,OVERLAND PARK,66221
3432,STEIP,2005-10-19,LEAWOOD,66206
3433,STEIR,2006-10-31,OVERLAND PARK,66221
3434,STEK,1998-01-05,OVERLAND PARK,66213
3435,STER,1998-01-11,PRAIRIE VILLAGE,66207
3436,STET,2000-07-07,OVERLAND PARK,66221
3437,STETED,2001-03-26,PARKVILLE,64152
3438,STEV,2011-10-31,SHAWNEE,66226
3439,STEVA,2006-05-24,OVERLAND PARK,66213
3440,STEVD,2003-03-20,OVERLAND PARK,66212
3441,STEVE,2006-12-11,KANSAS CITY,64112
3442,STEVEN,2009-09-22,SHAWNEE,66218
3443,STEWK,2007-06-11,LENEXA,66215
3444,STEWL,2005-06-06,LAKE QUIVIRA,66217
3445,STEWN,2020-04-08,MISSION HILLS,66208
3446,STEWR,2000-04-10,OVERLAND PARK,66223
3447,STEWS,2010-11-02,LAKE WINNEBAGO,64034
3448,STGE,2006-12-13,LENEXA,66215
3449,STIE,2019-01-07,MERRIAM,66203
3450,STOB,2005-05-06,OLATHE,66062
3451,STOL,2005-04-18,OVERLAND PARK,66223
3452,STONE,2006-03-08,INDEPENDENCE,64050
3453,STONEB,2009-06-19,OVERLAND PARK,66085
3454,STONEM,2020-04-23,KANSAS CITY,64111-4371
3455,STONES,2008-04-15,LENEXA,66220
3456,STOOA,2004-04-26,OVERLAND PARK,66223
3457,STOR,2008-05-12,OMAHA,68145
3458,STORB,2011-05-27,LEAWOOD,66209
3459,STORM,2012-01-30,PARKVILLE,64152
3460,STOU,2006-04-12,LENEXA,66220
3461,STOV,2010-04-29,SPRING HILL,66083
3462,STOVD,2010-11-01,SPRING HILL,66083
3463,STOVM,2011-09-15,LENEXA,66215
3464,STOVS,2017-08-29,FAIRWAY,66205
3465,STPH,2012-12-19,WESTWOOD,66205
3466,STRA,2018-04-13,LEAWOOD,66224
3467,STRAA,2020-08-05,Overland Park,66085
3468,STRADT,2003-04-25,SHAWNEE,66216
3469,STRAE,2019-04-26,SHAWNEE,66218
3470,STRAT,2003-04-17,OVERLAND PARK,66213
3471,STRATA,2006-05-24,LEAWOOD,66206
3472,STRATH,2011-07-14,LENEXA,66215
3473,STRATM,2010-11-19,OLATHE,66062
3474,STRATS,2009-09-03,PRAIRIE VILLAGE,66207
3475,STRATT,2010-12-16,OVERLAND PARK,66225
3476,STREC,2008-03-25,SHAWNEE,66226
3477,STREM,2020-10-15,Stillwell,66085
3478,STRI,2009-11-09,KANSAS CITY,64113
3479,STRIC,2016-11-08,OVERLAND PARK,66207
3480,STRO,2012-04-10,WESTWOOD,66205
3481,STROG,2018-04-02,OVERLAND PARK,66207
3482,STROM,2007-06-25,SHAWNEE,66226
3483,STRY,2008-10-30,OLATHE,66061
3484,STTH,2006-06-30,OVERLAND PARK,66215
3485,STUB,2006-10-02,OLATHE,66061
3486,STUC,2012-06-13,KANSAS CITY,64114
3487,STUDB,2021-02-16,Kansas City,64108
3488,STUH,2007-06-04,SHAWNEE,66226
3489,STUL,2017-10-17,LEAWOOD,66224
3490,STUMPD,2004-05-05,OVERLAND PARK,66213
3491,STUMR,2003-09-18,OVERLAND PARK,66223
3492,SUCHD,2004-07-29,OVERLAND PARK,66213
3493,SUD,2006-12-13,OVERLAND PARK,66212
3494,SULL,2002-07-25,SHAWNEE,66217
3495,SULLJ,2008-09-26,SHAWNEE,66216-5189
3496,SULLK,2020-08-18,OLATHE,66061
3497,SULLM,2016-11-08,OVERLAND PARK,66221
3498,SUMA,2009-11-09,OVERLAND PARK,66204
3499,SUMG,2016-11-09,OVERLAND PARK,66213
3500,SUMM,2011-06-23,OLATHE,66062
3501,SUMMER,2006-02-08,,
3502,SUMR,2006-03-08,LEAWOOD,66209
3503,SUN,2006-09-13,LENEXA,66215
3504,SUNDEL,2005-10-25,OVERLAND PARK,66213
3505,SUNDL,2005-10-12,LEAWOOD,66206
3506,SUNK,2000-08-02,LEAWOOD,66206
3507,SUNL,1998-01-11,OVERLAND PARK,66221
3508,SUNT,2012-12-17,KANSAS CITY,66103
3509,SUPER,2007-12-20,OVERLAND PARK,66204
3510,SUPET,2003-06-23,OVERLAND PARK,66212
3511,SUPRG,2003-10-07,OLATHE,66062
3512,SURE,2011-06-27,RAYMORE,64083
3513,SUTK,2019-06-28,KANSAS CITY,64112
3514,SUTT,2008-05-22,OVERLAND PARK,66210
3515,SVETG,2005-04-07,LENEXA,66220
3516,SVOB,1999-05-03,OVERLAND PARK,66221
3517,SWANC,2004-11-16,OVERLAND PARK,66210
3518,SWANE,2003-04-25,LEAWOOD,66206
3519,SWARD,2009-05-19,SHAWNEE,66216
3520,SWART,2003-04-14,LENEXA,66220-9718
3521,SWARTS,2011-10-10,LENEXA,66215
3522,SWCHR,2003-10-29,OVERLAND PARK,66085
3523,SWEENL,2004-10-14,LEAWOOD,66206
3524,SWEENM,2004-01-22,LEE'S SUMMIT,64064
3525,SWEJ,2012-08-16,KANSAS CITY,64113
3526,SWET,2011-05-10,WEATHERBY LAKE,64152
3527,SWIFJ,2022-01-13,KANSAS CITY,64115
3528,SWIM,2014-09-02,BLUE SPRINGS,64015
3529,SWINGJ,2005-06-23,OVERLAND PARK,66212
3530,SWISH,2008-07-25,SHAWNEE,66216
3531,SWISS,2006-07-28,SHAWNEE,66203
3532,SYDZT,2020-10-19,Lenexa,66217
3533,SYKEA,2004-04-05,OVERLAND PARK,66213
3534,SYLV,2010-03-15,LEAWOOD,66224
3535,TABAB,2003-04-18,OLATHE,66062
3536,TABC,2015-04-06,KANSAS CITY,66106
3537,TAGGL,2005-03-15,SHAWNEE,66203
3538,TAGGM,2015-07-08,OVERLAND PARK,66212
3539,TAIT,2011-05-09,OVERLAND PARK,66223
3540,TAKE,2006-12-12,KANSAS CITY,64108
3541,TALLR,2003-07-01,LENEXA,66215
3542,TALLS,2011-10-31,LEAWOOD,66224
3543,TAMA,2015-05-05,LEAWOOD,66209
3544,TANKD,2001-10-15,LEAWOOD,66206
3545,TANKJ,2001-08-23,OLATHE,66062
3546,TANN,2016-11-08,OVERLAND PARK,66210
3547,TAOR,2011-06-30,SHAWNEE,66216
3548,TASD,1999-04-05,OVERLAND PARK,66223
3549,TATEB,2020-10-19,Leawood,66224
3550,TAYA,2003-11-13,LENEXA,66215
3551,TAYB,1998-01-11,SHAWNEE,66217
3552,TAYE,2015-11-09,OVERLAND PARK,66221
3553,TAYJ,2013-07-16,KANSAS CITY,66112
3554,TAYLB,2005-07-01,SHAWNEE,66217
3555,TAYLE,2007-02-05,MISSION HILLS,66208
3556,TAYLM,2006-04-04,OLATHE,66062
3557,TAYLOP,2011-07-25,SHAWNEE,66226
3558,TAYLP,2011-04-07,OVERLAND PARK,66212
3559,TAYM,1998-01-11,OLATHE,66062
3560,TAYT,2004-12-06,OLATHE,66062
3561,TCEL,2002-03-07,OSKALOOSA,66066
3562,TECT,2013-09-03,SHAWNEE,66217
3563,TEH,2006-11-14,OVERLAND PARK,662213
3564,TEMPJ,2003-04-02,OVERLAND PARK,66213
3565,TEPE,2004-07-02,SHAWNEE,66216
3566,TERR,2016-11-08,OVERLAND PARK,66214
3567,TERS,2015-05-21,PRAIRIE VILLAGE,66208
3568,TESKR,2004-01-30,LENEXA,66215
3569,TEXACO,2003-05-12,KANSAS CITY,64151
3570,THEL,2008-07-11,LEAWOOD,66209
3571,THELA,2010-05-05,LENEXA,66220
3572,THERENT,2008-09-02,OVERLAND PARK,66212
3573,THIR,1999-10-08,OVERLAND PARK,66212
3574,THOA,2009-07-14,OVERLAND PARK,66213
3575,THOB,2002-09-17,OVERLAND PARK,66212
3576,THOD,1998-10-07,OVERLAND PARK,66207
3577,THOJ,2012-04-23,PRAIRIE VILLAGE,66208
3578,THOLE,2007-02-16,PRAIRIE VILLAGE,66208
3579,THOLR,2004-04-20,MERRIAM,66202
3580,THOMA,2007-09-04,STILLWELL,66085
3581,THOMAB,2010-08-30,OVERLAND PARK,66212
3582,THOMAS,2011-11-04,LEAWOOD,66206
3583,THOMASD,2012-02-17,SHAWNEE,66226
3584,THOMASS,2013-08-23,LEAWOOD,66206
3585,THOMB,2002-07-30,LEAWOOD,66211
3586,THOMD,1999-08-30,OVERLAND PARK,66210
3587,THOMDA,2016-11-09,SHAWNEE,66226
3588,THOMDO,2016-11-08,OLATHE,66061
3589,THOMJ,2007-09-28,SHAWNEE,66203
3590,THOMM,2006-08-29,PARKVILLE,64152
3591,THOMP,2006-09-13,SHAWNEE,66218
3592,THOMPB,2007-06-04,KANSAS CITY,66109
3593,THOMPD,2004-09-02,LEAWOOD,66206
3594,THOMPJ,2004-11-03,LENEXA,66215
3595,THOMPS,2021-05-11,OVERLAND PARK,66210
3596,THOMPW,2005-06-13,KANSAS CITY,66106
3597,THOMR,2003-01-30,PARKVILLE,64152
3598,THOMS,2007-11-15,SHAWNEE,66218
3599,THOMSH,2014-07-14,OVERLAND PARK,66210
3600,THOMT,2017-10-24,LEAWOOD,66224
3601,THOMW,2005-03-28,SMITHVILLE,64089-8245
3602,THORM,2005-04-09,PRAIRIE VILLAGE,66205
3603,THORN,2005-11-11,OVERLAND PARK,66213
3604,THOS,2006-06-23,OVERLAND PARK,66213
3605,THRA,2002-06-18,LEAWOOD,66209
3606,THREE,2008-01-22,OVERLAND PARK,66202
3607,THURP,2003-04-02,KANSAS CITY,64108
3608,TIDB,2006-09-18,PRAIRIE VILLAGE,66208
3609,TIDW,2006-06-01,PRAIRIE VILLAGE,66208
3610,TIEF,2004-05-05,LEAWOOD,66224
3611,TIEGJ,2003-03-17,LENEXA,66220-3234
3612,TIEJ,2002-05-22,KANSAS CITY,64145
3613,TIGHK,2005-03-24,PARKVILLE,64152
3614,TILL,2009-10-12,BONNER SPRINGS,66012
3615,TILM,1998-01-11,KANSAS CITY,64113
3616,TIMB,2012-11-27,KANSAS CITY,64116
3617,TIME,2005-05-10,OVERLAND PARK,66213
3618,TIMES,2008-07-21,PRAIRIE VILLAGE,66208
3619,TIMES SQUARE,2013-04-19,KANSAS CITY,64111
3620,TIMP,2017-05-23,OVERLAND PARK,66221
3621,TINB,1998-01-11,OVERLAND PARK,66221
3622,TINS,2006-11-03,SHAWNEE,66226
3623,TINT,1998-11-10,OVERLAND PARK,66223
3624,TIRRR,2005-09-23,LENEXA,66220
3625,TITU,2013-09-11,OVERLAND PARK,66221
3626,TLC,2006-08-21,OLATHE,66062
3627,TNB,2007-11-21,,
3628,TODD,2006-05-15,LENEXA,66220
3629,TODDC,2014-06-19,LEE'S SUMMIT,64082
3630,TODDL,2011-08-29,RAYMORE,64083
3631,TODDM,2007-03-07,OVERLAND PARK,66221
3632,TOLB,2017-03-30,STILWELL,66085
3633,TOLI,2014-03-21,LEAWOOD,66209
3634,TOLM,2015-08-26,OVERLAND PARK,66213
3635,TOLST,2003-03-24,OVERLAND PARK,66223
3636,TOMAA,2004-06-07,OVERLAND PARK,66221
3637,TOMAD,2005-03-01,OVERLAND PARK,66204
3638,TONE,2006-11-03,OVERLAND PARK,66221
3639,TONEY,2008-09-30,LEAWOOD,66224
3640,TONKR,2005-06-08,OVERLAND PARK,66223
3641,TORP,2006-09-25,SHAWNEE,66226
3642,TORR,2005-08-23,SHAWNEE MISSION,66282
3643,TORRR,2005-09-13,LENEXA,66220
3644,TORS,2005-04-05,KANSAS CITY,64113
3645,TOTM,2000-05-05,KANSAS CITY,64145
3646,TOUGH,2005-11-19,LENEXA,66220
3647,TOWNER,2009-12-31,OLATHE,66061
3648,TOWNT,2015-01-15,KANSAS CITY,64108
3649,TRACY,2008-04-11,LEAWOOD,66209
3650,TRAV,2015-09-09,OVERLAND PARK,66085
3651,TRAVA,2016-11-08,OVERLAND PARK,66085
3652,TREM,2019-03-11,KANSAS CITY,64153
3653,TREN,2016-11-09,LENEXA,66220
3654,TRIL,2016-11-09,OVERLAND PARK,66221
3655,TRIMD,2003-05-02,SHAWNEE,66226
3656,TRIN,2013-07-01,KANSAS CITY,66104
3657,TRIP,2003-11-17,OVERLAND PARK,66212
3658,TRIS,2011-10-25,OVERLAND PARK,66213
3659,TRIT,2003-07-15,KANSAS CITY,64145
3660,TRM,2004-05-18,KANSAS CITY,64134
3661,TROE,2012-07-17,OLATHE,66061
3662,TROL,2015-07-20,SHAWNEE,66226
3663,TROSS,2008-07-11,LEAWOOD,66209
3664,TROST,2007-06-05,MISSION HILLS,66208
3665,TROTB,2003-03-20,OVERLAND PARK,66209
3666,TROW,1998-01-11,LEAWOOD,66204
3667,TRUE,2003-01-08,OLATHE,66063
3668,TRUER,2005-11-08,OVERLAND PARK,66207
3669,TRUI,2013-06-10,OLATHE,66061
3670,TRUNO,2003-12-16,KANSAS CITY,66106
3671,TUOHJ,2002-11-04,OVERLAND PARK,66213-2018
3672,TURN,2006-02-28,OVERLAND PARK,662209
3673,TURNB,2011-09-27,OVERLAND PARK,66210
3674,TURNER,2008-04-07,SHAWNEE,66216
3675,TURNG,2012-10-16,WEATHERBY LAKE,64152
3676,TURNJ,2011-11-17,TOPEKA,66619
3677,TURNT,2020-04-30,OVERLAND PARK,66223
3678,TUTTW,2003-07-16,OVERLAND PARK,66221
3679,TYLER,2007-02-02,LEAWOOD,66206
3680,TYS,2001-04-11,OVERLAND PARK,66213
3681,TYSO,2006-08-23,OVERLAND PARK,66221
3682,TYWAK,2021-10-22,LEAWOOD,66209
3683,UBBE,2014-08-19,SHAWNEE,66216
3684,UBEL,2009-05-18,KANSAS CITY,66106
3685,UHAUL,2007-01-23,KANSAS CITY,66102
3686,UHLM,2014-06-03,OVERLAND PARK,66213
3687,UHLP,1998-01-11,LENEXA,66220
